Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	3	N	eye	They were not going to see eye to tonight .
Y	3	N	eye	You go back to that housing area that that inmate assaulted you in and you 're looking at him eye to .
Y	3	N	eye	We do n't have to see eye to on everything .
Y	3	N	eye	And you know he just does n't see eye to with our president on many issues .
Y	3	N	eye	@!BECKEL# Usually , Matt Drudge and I do n't see eye to .
Y	3	N	eye	Whether we have seen eye to or rarely agreed at all , my conversations with you , the American people , in living rooms and in schools , at farms , on factory floors , at diners , and on distant military outposts , those conversations are what have kept me honest and kept me inspired
Y	3	N	eye	And what you 're talking about here with Donald Trump , we 'll see if it happens , if it 's nearly as successful as Margaret Thatcher was , but as that same kind of direct threat to a lot of the corridors of power here in Washington and also certainly see eye to on the bigger issue in many ways of shutting down your borders .
Y	3	N	eye	Even when he was finally cleared , he said , no one told him had written him up , though he agreed they had n't always seen eye to on some things .
Y	3	N	eye	After nearly three hours of talking and shooting this segment , not everybody saw eye to on everything .
Y	3	N	eye	These two literally do n't see eye to on anything .
Y	3	N	eye	Look , these numbers in particular serve as a may agree on something , we live in a two-party political system and the two parties simply do not see eye to on whether to even address the issue , let alone on how to address it .
Y	3	N	eye	You have two dictators , you know , who see eye to and are sort of saying , hey , bro , well done .
Y	3	N	eye	We do n't see eye to on this issue , Tucker .
Y	3	N	eye	Me and the senator do n't see eye to and I do n't take his crap .
Y	3	N	eye	@1TODD@2 : Bob , Bolton does n't see eye to on the president with so many other issues , including the Iraq War .
Y	3	N	eye	But they do see eye to on one -- ripping up the Iran deal .
Y	3	N	eye	"Thank you , "" she said , and her motherreadied for her hand . "" I know weve had our differences , Allie , and that we havent seen eye to on everything ."
Y	3	N	eye	But good intentions aside , the reality is that in this debate , much like in other debates ( vi vs emacs anyone ? ) , the two sides are never going too see eye to because on each side of the debate , in their own subcommunity , their view is what makes most sense .
Y	3	N	eye	Sir Arthur was grieved because his friends could not see eye to with him , but he never wavered in his pursuit of the cause in which he believed .
Y	3	N	eye	"The clear message is , "" You 're dumb and ignorant , and when you 're my age , you 'll realize how stupid you were and that I was right all along . "" Pardon me if I do n't see eye to with the generation that elected Nixon , Reagan and Bush ."
Y	3	N	eye	I 'm glad someone sees eye to with me .
Y	3	N	eye	Considering ofcourse , Jerry Sloan and Deron Williams did n't see eye to and Dwight Howard is even more of an adolescent . .
Y	3	N	eye	We 'd put three yellowjackets right by a brown marbly eye , eye to .
Y	3	N	eye	his code , and I agree that you may of your second reply ( re . GPL ) -- a law that said you could not be held in any way legally responsible for any derivatives of your work I do n't think this would help -- I personally just do n't see eye to with the pro-GPL folks .
Y	3	N	eye	Like I say , MIT folks and GPL folks just do n't see eye to . &gt;But those violators are legion , and in theory copyright could be enforced against them by any whackjob with a medium sized Linux kernel patch to his name .
Y	3	N	eye	Me : a law that said you could derivatives of your work Brian : I do n't think this would help -- I personally just do n't see eye to with the pro-GPL folks .
Y	3	N	eye	Like I say , MIT folks and GPL folks just do n't see eye to .
Y	3	N	eye	I have no doubt that you and I see eye to on some conservative matters , but you need to examine the reasons why you do not hold the tenet of non-interventionalism as a belief .
Y	3	N	eye	Lisa 's thrilled , because she 's learned that being able to see eye to on money matters is critical for a relationship .
Y	3	N	eye	Some are , and they just happen to enjoy baiting any one who does n't see eye to with them .
Y	3	N	eye	Need help figuring out if you and your potential manager see eye to ?
Y	3	N	eye	He does n't always see eye to with his mum .
Y	3	N	eye	I do n't know if anyone is familiar with Ogden Nash ( 20th century light verse poet ) but Cuttlefish 's poems are eye to with his .
Y	3	N	eye	And sometimes , spouses do n't see eye to on the matter .
Y	3	N	eye	They honestly could n't see eye to on any subject &; could n't stop getting in each others faces .
Y	3	N	eye	For the Israelis , histories Israel and the U.S. have rarely seen eye to on each nation 's vital national security threats .
Y	3	N	eye	Now I do not always see eye to with Ron Paul , the libertarian Republican representative for Texas , when it comes to dealing with tyrants and other nastiness outside the USA , but I do respect him nevertheless and given my views on politicians as a breed , that is saying something .
Y	3	N	eye	If that 's me being brainwashed by marketing , well , fine ; we are n't going to see eye to on that , Roger .
Y	3	N	eye	That sounds good to me , but I 'll need just a bit more incentive , seeing how we have not always seen eye to on some things .
Y	3	N	eye	But he 's an awfully good officer , and in the end we see eye to on the best way to run a Marine Corps unit .
Y	3	N	eye	It is probably the hardest thing for me to do because we do n't exactly see eye to .
Y	3	N	eye	We need to talk to friends , family , and even those who do not see eye to with our position .
Y	3	N	eye	After quite a bit of family drama I just told my Dad that we would never , ever see eye to on politics and that neither of us was ever going to be convinced of the others opinions and therefore it was ridiculous to ever discuss politics again .
Y	3	N	eye	s suddenly eye to with James Franco , almost looming over him , even though earlier in the day he seemed about waist-high .
Y	3	N	eye	If they did n't see eye to .
Y	3	N	eye	So I could see her bend over in her tight blue jeans I was eye to with Taz and a Tweety tattoo Forced to play a little game of peek-a-boo Then she led me down the aisle by the pipe and glue Asked me if I had any plumbing to do Hands planted like she was lookin ? for a little lip to lip Chorus :
Y	3	N	eye	The story between father and son in jail is more touching and compelling than any love story you will ever see because these two men who have never really seen eye to are forced to confront each other 's feeling and face up to where they stand in the world .
Y	3	N	eye	"I have to take Richard Dawkins ' side ONLY ( seriously , only this one small part that he said really , please , I only see eye to with him on this one small point ) where get it ... yadda yadda yadda ... explain to me what it is that I am not getting . "" I read the article that Plait wrote , describing the story you told about about a clueless man on an elevator"
Y	3	N	eye	He was a big young man too ; could look at the dean on a level , eye to .
Y	3	N	eye	His family and we have been friends for a long time and on most issues we see eye to .
Y	3	N	eye	"Spring , "" the documentary by Paul Lacoste is ostensibly concerned with Michel 's looming retirement , as he prepares to hand the reins of his business over to Sebastien , who has dynamic naturally lends itself to a certain amount of drama -- unsurprisingly , the two men do n't always see eye to -- there are no shouting matches or meltdowns . "" Step Up to the Plate "" is the story of two great artists , each of whom genuinely respects the other ."
Y	3	N	eye	Conversly , I have family members that I love and would bleed for but we do not see eye to on a single social issue .
Y	3	N	eye	My most optimistic vision would be that the whole field of cognitive science suddenly woke up to the centrality of analogy , that all sides suddenly saw eye to on topics that had formerly divided them most bitterly , and naturally -- indeed , it goes without saying Marketers Have It Wrong : Forget Engagement , Consumers Want Simplicity
Y	3	N	eye	And I do not always get along or see eye to with men and women .
Y	3	N	eye	When you and your landlord do not see eye to and the time comes to back out of a lease , the situation can be uncomfortable--and the sooner it is over , the better .
Y	3	N	eye	My dad and I do n't see eye to on much these days , religion and politics in particular .
Y	3	N	eye	the grand articles of it , respecting the person and offices of Christ , is absolutely necessary to their comfortably walking together in church fellowship , and the more honourable carrying on the worship of God together ; and which will be more manifest in the latter day , when saints shall see eye to : likewise an unity in affection may be here designed , a being knit together in love to each other ; which is the bond of perfectness , the evidence of regeneration , the badge of the Christian profession , the beauty of church communion , and the barrier and
Y	3	N	eye	So Ayn Rand did not see eye to with social conservatives .
