Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	0	Y	earth	In sure and certain hope of the resurrection to eternal life , through our Lord Jesus Christ , we therefore commit his body to be consumed by fire Earth to Earth , ashes to ashes , and dust to dust
Y	0	Y	earth	Earth to earth , ashes to ashes , dust to dust , in the sure and certain hope of resurrection to eternal life , through our Lord Jesus Christ Amen .
Y	0	Y	earth	"We therefore commit his mortal remains to the ground . "" Earth to earth , ashes to ashes , dust to dust , "" in sure and certain hope of the resurrection of eternal life through our Lord Jesus Christ ."
Y	0	Y	earth	Morning . @@4327651 and thy body to the ground ... earth to earth , ashes to ashes , and dust to dust ... Damn it .
Y	0	Y	earth	Earth to earth , ashes to ashes and dust to dust , in sure and certain hope of the resurrection to eternal life , through our Lord , Jesus Christ , amen .
Y	0	Y	earth	"The Book of Common Prayer ( 1549 ) specifies that a Minister officiating at a funeral is to pronounce the words , "" I commende thy soule to God the father almighty , and they body to the grounde , earth to earth , asshes to asshes , dust to dust "" ( The Ordre ) ."
Y	0	Y	earthquake	Is there a number where you say that was an 8.5 we better watch out or is it earthquake to earthquake specific ?
Y	0	Y	edge	Internet Explorer is designed to dedicate your entire screen , edge to edge , to your websites .
Y	0	Y	edge	"@markc : "" a kde3-desktop-like edge to edge view ( ie ; no chrome ) where I can position FILE and FOLDER icons anywhere within that view , folders on the left , documents on the right , program launchers along the top , whatever , *AS WELL AS* plasmoids in a different desktop view . "" that"
Y	0	Y	edge	"The ability to have a kde3-desktop-like edge to edge view ( ie ; no chrome ) where I can position FILE and FOLDER icons anywhere within that view , folders on the left , documents on the right , program launchers along the top , whatever , *AS WELL AS* plasmoids in a different desktop view . "" Thank"
Y	0	Y	edge	Edge to edge , floor to ceiling , the lines cover the walls until the shapes of the New World wrap them round .
Y	0	Y	edge	"Strong edge to edge and front to back when skied just below race levels , "" said Chris Meyer . "" Makes nice round long turns ."
Y	0	Y	edge	"Lateral support is great , and the boot holds a solid edge , "" said Bruce Mark . "" Quick edge to edge and super for learning to bump ."
N	0	N	editorial	If I 'm not mistaken , the Wall Street Journal ran editorial to editorial of the -- you ca n't call it a small favor or news allied .
N	0	N	education	The inclusion of the arts as one of the basic subjects in the national education goals added considerable visibility to the importance of arts education to education generally and to the relevance of arts education to the economy of the next century .
N	0	N	eight	He 's seen LPSO pairs matched eight to eight .
Y	0	Y	elbow	what Leo assumed would be the kitchen , back behind that mossy-looking door , was too cramped for more than two cooks or three at the very most , who would be elbow to elbow , knife handles knocking over each other 's prep dishes .
Y	0	Y	election	So far , I do n't see the Dept. of Justice actually being able to do the job , election to election , with so many different enacted states laws and changes that occur right before elections .
Y	0	Y	election	Then it 's a match of two people , their ideas and their ability to articulate them election to election and place to place .
Y	0	Y	election	I 've said it often as many have here , until we get honest reporting , this bull hockey is going to continue , election to election .
Y	0	Y	element	"Element to element . # Damp and sticky with marsh water , the girls held their hands up to the fire to warm . # Freya opened the pocket of her apron and peeked at the frog that now sat limp and lifeless . # """
N	0	N	emissions	This makes it difficult to compare the effects of local emissions to emissions like greenhouse Freelancers : How to Deal With Insecurities
Y	0	Y	empire	Occasionally Europeans will invoke Hamilton or Jefferson in discussing the power of the states in effecting E.U. policy , but the the E.U. and U.S. in a comparative sense , it is important to remember : Empire to empire and development stage to development stage .
Y	0	Y	employer	In a nearly $14 trillion economy , economists ca n't go employer to employer counting new hires .
Y	0	Y	end	Only an end to end system can justify the result or expose the errors .
Y	0	Y	end	He navigated the lair end to end , doorway to doorway , testing himself , feeling his way through his weak ness .
Y	0	Y	end	Jesus , the arch-enemies , offset , end to end , nether to nether , like a what ?
Y	0	Y	end	But I used to go with this girl , and she and me we 've done it in every to the Plaza , end to end and everything in between . ' ' Who ? ' '
Y	0	Y	end	She carried the plate to the table , which was actually two tables placed end to end , covered with a pair of red and green tablecloths . # Tessio and Clemenza excused themselves and then worked their way through a half dozen handshakes and hugs before leaving . # Vito put his hand on Tom 's back and directed him to the dining room , where
Y	0	Y	end	"Pieces had been removed , probably for firewood , leaving only a thin strip running end to end , attached with bolts to the floor . # """
Y	0	Y	end	No one has asked give me a strategy to deal with this problem that 's end to end that touches all elements of our society , not only national security or commercial , economic interests , or the banking system , an end-to-end strategy .
Y	0	Y	end	To be honest , the solution to this problem is not legal ( make better laws that forbid such snooping ) , but providing proper end to end encryption ( meaning , store the emails themselves encrypted ) so such snooping simply can not happen again .
Y	0	Y	end	The modules can be placed side by side , end to end or stacked atop each other depending .
Y	0	Y	end	"They were automatic clothes washers , "" he said . "" "" Empty gasoline drums , laid end to end and welded , provided culverts for roads and drainage . "" Short recalled that Adm ."
Y	0	Y	end	The first person to walk the trail end to end was Jim Staudacher , a student then , in 1979 .
Y	0	Y	end	The lines were laid out end to end and left in the same place during the entire season .
Y	0	Y	end	There is no way of knowing exactly what the aqueducts across the Xiquila tributaries looked like , but they were probably nothing more than split and hollowed-out logs connected end to end and supported by some type of wooden trestle ( Bribiesca Castrejon 1958 , 71 ) .
Y	0	Y	end	"If we continue to string together hundreds or thousands of these sugar molecules , end to end , connected with chemical bonds , we can get cotton - or even a redwood tree . """
Y	0	Y	end	To standardize the counting , ovaries were scanned end to end and positions of antral follicles were drawn on ovarian map .
Y	0	Y	engine	"They had engine to engine fire issues . """
Y	0	Y	engine	The high-bypass engine features a fan at its front that is made much larger than in older jets so air is pulled around the engine to engine housing is larger , and the engine is attached closer to the wing than on many smaller jets .
N	0	N	environment	"With sprig , or pintail ducks , some people already think we 're close to that point . "" Migrating waterfowl visibly link environment to environment across national and local boundaries ."
Y	0	Y	episode	Episode to episode , season to season , series to series , Star Trek is one of the priciest shows I 've ever seen on DVD.
Y	0	Y	episode	But over the course of each season -- and sometimes episode to episode -- that map changes , clueing viewers in to new locations and upcoming plot twists .
Y	0	Y	episode	"space- "" , "" moon- "" , "" rocket- "" or the like prefix , and people go to the moon and beyond as casually as we 'd get on a plane . "" ? on Flux "" , though no real time is indicated , and the setup itself seems to change episode to episode ."
Y	0	Y	epub	If the book is currently an epub just do an epub to epub conversion .
Y	0	Y	event	He 's been a tireless advocate for the President out , event to event .
N	0	N	everybody	"services "" that may someday connect everybody to everybody else -- like the phone system does today , but without those constricting telephone wires ."
N	0	N	everybody	"John Zeglis , CEO of AT &T; Wireless , says , "" Before this , everybody could recite the elevator speech about how we connected everybody to everybody else ."
N	0	N	everyone	He introduced himself and then everyone to everyone .
N	0	N	everyone	This reality of the relatedness of everyone to everyone else and to the cosmic order further implies that black Africa , in principle and in fact , rejects the Cartesian cogito ergo sum in favor of cognatus sum , ergo summus ( I am known , therefore Bujo , the slogan cognatus sum , ergo summus enshrines the conviction
N	0	N	everything	"But in the Commons , coincidence was the most meaningful circumstance of all , the immensely potent force that tied one thing to another . "" Indeed , "" he said , "" it is coincidence that connects everything to everything else . "" Wasselthorpe 's reaction troubled him further ."
N	0	N	everything	Oh , shut up . * Ms. TOMLIN : There 's some kind of cosmic crazy-glue connecting everything to everything .
